,ts,date,year,month,day,hour,minute,tz,hour_cer,day_cer
30828,2010-10-05 07:00:00+01:00,10/5/10,2010,10,5,7,0,IST,15,643
30829,2010-10-05 07:30:00+01:00,10/5/10,2010,10,5,7,30,IST,16,643
30830,2010-10-05 08:00:00+01:00,10/5/10,2010,10,5,8,0,IST,17,643
30831,2010-10-05 08:30:00+01:00,10/5/10,2010,10,5,8,30,IST,18,643
30832,2010-10-05 09:00:00+01:00,10/5/10,2010,10,5,9,0,IST,19,643
30833,2010-10-05 09:30:00+01:00,10/5/10,2010,10,5,9,30,IST,20,643
30834,2010-10-05 10:00:00+01:00,10/5/10,2010,10,5,10,0,IST,21,643
30835,2010-10-05 10:30:00+01:00,10/5/10,2010,10,5,10,30,IST,22,643
30836,2010-10-05 11:00:00+01:00,10/5/10,2010,10,5,11,0,IST,23,643
30837,2010-10-05 11:30:00+01:00,10/5/10,2010,10,5,11,30,IST,24,643
30838,2010-10-05 12:00:00+01:00,10/5/10,2010,10,5,12,0,IST,25,643
30839,2010-10-05 12:30:00+01:00,10/5/10,2010,10,5,12,30,IST,26,643
30840,2010-10-05 13:00:00+01:00,10/5/10,2010,10,5,13,0,IST,27,643
30841,2010-10-05 13:30:00+01:00,10/5/10,2010,10,5,13,30,IST,28,643
30842,2010-10-05 14:00:00+01:00,10/5/10,2010,10,5,14,0,IST,29,643
30843,2010-10-05 14:30:00+01:00,10/5/10,2010,10,5,14,30,IST,30,643
30844,2010-10-05 15:00:00+01:00,10/5/10,2010,10,5,15,0,IST,31,643
30845,2010-10-05 15:30:00+01:00,10/5/10,2010,10,5,15,30,IST,32,643
30846,2010-10-05 16:00:00+01:00,10/5/10,2010,10,5,16,0,IST,33,643
30847,2010-10-05 16:30:00+01:00,10/5/10,2010,10,5,16,30,IST,34,643
30848,2010-10-05 17:00:00+01:00,10/5/10,2010,10,5,17,0,IST,35,643
30849,2010-10-05 17:30:00+01:00,10/5/10,2010,10,5,17,30,IST,36,643
30850,2010-10-05 18:00:00+01:00,10/5/10,2010,10,5,18,0,IST,37,643
30851,2010-10-05 18:30:00+01:00,10/5/10,2010,10,5,18,30,IST,38,643
30852,2010-10-05 19:00:00+01:00,10/5/10,2010,10,5,19,0,IST,39,643
30853,2010-10-05 19:30:00+01:00,10/5/10,2010,10,5,19,30,IST,40,643
30854,2010-10-05 20:00:00+01:00,10/5/10,2010,10,5,20,0,IST,41,643
30855,2010-10-05 20:30:00+01:00,10/5/10,2010,10,5,20,30,IST,42,643
30856,2010-10-05 21:00:00+01:00,10/5/10,2010,10,5,21,0,IST,43,643
30857,2010-10-05 21:30:00+01:00,10/5/10,2010,10,5,21,30,IST,44,643
30858,2010-10-05 22:00:00+01:00,10/5/10,2010,10,5,22,0,IST,45,643
30859,2010-10-05 22:30:00+01:00,10/5/10,2010,10,5,22,30,IST,46,643
30860,2010-10-05 23:00:00+01:00,10/5/10,2010,10,5,23,0,IST,47,643
30861,2010-10-05 23:30:00+01:00,10/5/10,2010,10,5,23,30,IST,48,643
30862,2010-10-06 00:00:00+01:00,10/6/10,2010,10,6,0,0,IST,1,644
30863,2010-10-06 00:30:00+01:00,10/6/10,2010,10,6,0,30,IST,2,644
30864,2010-10-06 01:00:00+01:00,10/6/10,2010,10,6,1,0,IST,3,644
30865,2010-10-06 01:30:00+01:00,10/6/10,2010,10,6,1,30,IST,4,644
30866,2010-10-06 02:00:00+01:00,10/6/10,2010,10,6,2,0,IST,5,644
30867,2010-10-06 02:30:00+01:00,10/6/10,2010,10,6,2,30,IST,6,644
30868,2010-10-06 03:00:00+01:00,10/6/10,2010,10,6,3,0,IST,7,644
30869,2010-10-06 03:30:00+01:00,10/6/10,2010,10,6,3,30,IST,8,644
30870,2010-10-06 04:00:00+01:00,10/6/10,2010,10,6,4,0,IST,9,644
30871,2010-10-06 04:30:00+01:00,10/6/10,2010,10,6,4,30,IST,10,644
30872,2010-10-06 05:00:00+01:00,10/6/10,2010,10,6,5,0,IST,11,644
30873,2010-10-06 05:30:00+01:00,10/6/10,2010,10,6,5,30,IST,12,644
30874,2010-10-06 06:00:00+01:00,10/6/10,2010,10,6,6,0,IST,13,644
30875,2010-10-06 06:30:00+01:00,10/6/10,2010,10,6,6,30,IST,14,644
30876,2010-10-06 07:00:00+01:00,10/6/10,2010,10,6,7,0,IST,15,644
30877,2010-10-06 07:30:00+01:00,10/6/10,2010,10,6,7,30,IST,16,644
30878,2010-10-06 08:00:00+01:00,10/6/10,2010,10,6,8,0,IST,17,644
30879,2010-10-06 08:30:00+01:00,10/6/10,2010,10,6,8,30,IST,18,644
30880,2010-10-06 09:00:00+01:00,10/6/10,2010,10,6,9,0,IST,19,644
30881,2010-10-06 09:30:00+01:00,10/6/10,2010,10,6,9,30,IST,20,644
30882,2010-10-06 10:00:00+01:00,10/6/10,2010,10,6,10,0,IST,21,644
30883,2010-10-06 10:30:00+01:00,10/6/10,2010,10,6,10,30,IST,22,644
30884,2010-10-06 11:00:00+01:00,10/6/10,2010,10,6,11,0,IST,23,644
30885,2010-10-06 11:30:00+01:00,10/6/10,2010,10,6,11,30,IST,24,644
30886,2010-10-06 12:00:00+01:00,10/6/10,2010,10,6,12,0,IST,25,644
30887,2010-10-06 12:30:00+01:00,10/6/10,2010,10,6,12,30,IST,26,644
30888,2010-10-06 13:00:00+01:00,10/6/10,2010,10,6,13,0,IST,27,644
30889,2010-10-06 13:30:00+01:00,10/6/10,2010,10,6,13,30,IST,28,644
30890,2010-10-06 14:00:00+01:00,10/6/10,2010,10,6,14,0,IST,29,644
30891,2010-10-06 14:30:00+01:00,10/6/10,2010,10,6,14,30,IST,30,644
30892,2010-10-06 15:00:00+01:00,10/6/10,2010,10,6,15,0,IST,31,644
30893,2010-10-06 15:30:00+01:00,10/6/10,2010,10,6,15,30,IST,32,644
30894,2010-10-06 16:00:00+01:00,10/6/10,2010,10,6,16,0,IST,33,644
30895,2010-10-06 16:30:00+01:00,10/6/10,2010,10,6,16,30,IST,34,644
30896,2010-10-06 17:00:00+01:00,10/6/10,2010,10,6,17,0,IST,35,644
30897,2010-10-06 17:30:00+01:00,10/6/10,2010,10,6,17,30,IST,36,644
30898,2010-10-06 18:00:00+01:00,10/6/10,2010,10,6,18,0,IST,37,644
30899,2010-10-06 18:30:00+01:00,10/6/10,2010,10,6,18,30,IST,38,644
30900,2010-10-06 19:00:00+01:00,10/6/10,2010,10,6,19,0,IST,39,644
30901,2010-10-06 19:30:00+01:00,10/6/10,2010,10,6,19,30,IST,40,644
30902,2010-10-06 20:00:00+01:00,10/6/10,2010,10,6,20,0,IST,41,644
30903,2010-10-06 20:30:00+01:00,10/6/10,2010,10,6,20,30,IST,42,644
30904,2010-10-06 21:00:00+01:00,10/6/10,2010,10,6,21,0,IST,43,644
30905,2010-10-06 21:30:00+01:00,10/6/10,2010,10,6,21,30,IST,44,644
30906,2010-10-06 22:00:00+01:00,10/6/10,2010,10,6,22,0,IST,45,644
30907,2010-10-06 22:30:00+01:00,10/6/10,2010,10,6,22,30,IST,46,644
30908,2010-10-06 23:00:00+01:00,10/6/10,2010,10,6,23,0,IST,47,644
30909,2010-10-06 23:30:00+01:00,10/6/10,2010,10,6,23,30,IST,48,644
30910,2010-10-07 00:00:00+01:00,10/7/10,2010,10,7,0,0,IST,1,645
30911,2010-10-07 00:30:00+01:00,10/7/10,2010,10,7,0,30,IST,2,645
30912,2010-10-07 01:00:00+01:00,10/7/10,2010,10,7,1,0,IST,3,645
30913,2010-10-07 01:30:00+01:00,10/7/10,2010,10,7,1,30,IST,4,645
30914,2010-10-07 02:00:00+01:00,10/7/10,2010,10,7,2,0,IST,5,645
30915,2010-10-07 02:30:00+01:00,10/7/10,2010,10,7,2,30,IST,6,645
30916,2010-10-07 03:00:00+01:00,10/7/10,2010,10,7,3,0,IST,7,645
30917,2010-10-07 03:30:00+01:00,10/7/10,2010,10,7,3,30,IST,8,645
30918,2010-10-07 04:00:00+01:00,10/7/10,2010,10,7,4,0,IST,9,645
30919,2010-10-07 04:30:00+01:00,10/7/10,2010,10,7,4,30,IST,10,645
30920,2010-10-07 05:00:00+01:00,10/7/10,2010,10,7,5,0,IST,11,645
30921,2010-10-07 05:30:00+01:00,10/7/10,2010,10,7,5,30,IST,12,645
30922,2010-10-07 06:00:00+01:00,10/7/10,2010,10,7,6,0,IST,13,645
30923,2010-10-07 06:30:00+01:00,10/7/10,2010,10,7,6,30,IST,14,645
30924,2010-10-07 07:00:00+01:00,10/7/10,2010,10,7,7,0,IST,15,645
30925,2010-10-07 07:30:00+01:00,10/7/10,2010,10,7,7,30,IST,16,645
30926,2010-10-07 08:00:00+01:00,10/7/10,2010,10,7,8,0,IST,17,645
30927,2010-10-07 08:30:00+01:00,10/7/10,2010,10,7,8,30,IST,18,645
30928,2010-10-07 09:00:00+01:00,10/7/10,2010,10,7,9,0,IST,19,645
30929,2010-10-07 09:30:00+01:00,10/7/10,2010,10,7,9,30,IST,20,645
30930,2010-10-07 10:00:00+01:00,10/7/10,2010,10,7,10,0,IST,21,645
30931,2010-10-07 10:30:00+01:00,10/7/10,2010,10,7,10,30,IST,22,645
30932,2010-10-07 11:00:00+01:00,10/7/10,2010,10,7,11,0,IST,23,645
30933,2010-10-07 11:30:00+01:00,10/7/10,2010,10,7,11,30,IST,24,645
30934,2010-10-07 12:00:00+01:00,10/7/10,2010,10,7,12,0,IST,25,645
30935,2010-10-07 12:30:00+01:00,10/7/10,2010,10,7,12,30,IST,26,645
30936,2010-10-07 13:00:00+01:00,10/7/10,2010,10,7,13,0,IST,27,645
30937,2010-10-07 13:30:00+01:00,10/7/10,2010,10,7,13,30,IST,28,645
30938,2010-10-07 14:00:00+01:00,10/7/10,2010,10,7,14,0,IST,29,645
30939,2010-10-07 14:30:00+01:00,10/7/10,2010,10,7,14,30,IST,30,645
30940,2010-10-07 15:00:00+01:00,10/7/10,2010,10,7,15,0,IST,31,645
30941,2010-10-07 15:30:00+01:00,10/7/10,2010,10,7,15,30,IST,32,645
30942,2010-10-07 16:00:00+01:00,10/7/10,2010,10,7,16,0,IST,33,645
30943,2010-10-07 16:30:00+01:00,10/7/10,2010,10,7,16,30,IST,34,645
30944,2010-10-07 17:00:00+01:00,10/7/10,2010,10,7,17,0,IST,35,645
30945,2010-10-07 17:30:00+01:00,10/7/10,2010,10,7,17,30,IST,36,645
30946,2010-10-07 18:00:00+01:00,10/7/10,2010,10,7,18,0,IST,37,645
30947,2010-10-07 18:30:00+01:00,10/7/10,2010,10,7,18,30,IST,38,645
30948,2010-10-07 19:00:00+01:00,10/7/10,2010,10,7,19,0,IST,39,645
30949,2010-10-07 19:30:00+01:00,10/7/10,2010,10,7,19,30,IST,40,645
30950,2010-10-07 20:00:00+01:00,10/7/10,2010,10,7,20,0,IST,41,645
30951,2010-10-07 20:30:00+01:00,10/7/10,2010,10,7,20,30,IST,42,645
30952,2010-10-07 21:00:00+01:00,10/7/10,2010,10,7,21,0,IST,43,645
30953,2010-10-07 21:30:00+01:00,10/7/10,2010,10,7,21,30,IST,44,645
30954,2010-10-07 22:00:00+01:00,10/7/10,2010,10,7,22,0,IST,45,645
30955,2010-10-07 22:30:00+01:00,10/7/10,2010,10,7,22,30,IST,46,645
30956,2010-10-07 23:00:00+01:00,10/7/10,2010,10,7,23,0,IST,47,645
30957,2010-10-07 23:30:00+01:00,10/7/10,2010,10,7,23,30,IST,48,645
30958,2010-10-08 00:00:00+01:00,10/8/10,2010,10,8,0,0,IST,1,646
30959,2010-10-08 00:30:00+01:00,10/8/10,2010,10,8,0,30,IST,2,646
30960,2010-10-08 01:00:00+01:00,10/8/10,2010,10,8,1,0,IST,3,646
30961,2010-10-08 01:30:00+01:00,10/8/10,2010,10,8,1,30,IST,4,646
30962,2010-10-08 02:00:00+01:00,10/8/10,2010,10,8,2,0,IST,5,646
30963,2010-10-08 02:30:00+01:00,10/8/10,2010,10,8,2,30,IST,6,646
30964,2010-10-08 03:00:00+01:00,10/8/10,2010,10,8,3,0,IST,7,646
30965,2010-10-08 03:30:00+01:00,10/8/10,2010,10,8,3,30,IST,8,646
30966,2010-10-08 04:00:00+01:00,10/8/10,2010,10,8,4,0,IST,9,646
30967,2010-10-08 04:30:00+01:00,10/8/10,2010,10,8,4,30,IST,10,646
30968,2010-10-08 05:00:00+01:00,10/8/10,2010,10,8,5,0,IST,11,646
30969,2010-10-08 05:30:00+01:00,10/8/10,2010,10,8,5,30,IST,12,646
30970,2010-10-08 06:00:00+01:00,10/8/10,2010,10,8,6,0,IST,13,646
30971,2010-10-08 06:30:00+01:00,10/8/10,2010,10,8,6,30,IST,14,646
30972,2010-10-08 07:00:00+01:00,10/8/10,2010,10,8,7,0,IST,15,646
30973,2010-10-08 07:30:00+01:00,10/8/10,2010,10,8,7,30,IST,16,646
30974,2010-10-08 08:00:00+01:00,10/8/10,2010,10,8,8,0,IST,17,646
30975,2010-10-08 08:30:00+01:00,10/8/10,2010,10,8,8,30,IST,18,646
30976,2010-10-08 09:00:00+01:00,10/8/10,2010,10,8,9,0,IST,19,646
30977,2010-10-08 09:30:00+01:00,10/8/10,2010,10,8,9,30,IST,20,646
30978,2010-10-08 10:00:00+01:00,10/8/10,2010,10,8,10,0,IST,21,646
30979,2010-10-08 10:30:00+01:00,10/8/10,2010,10,8,10,30,IST,22,646
30980,2010-10-08 11:00:00+01:00,10/8/10,2010,10,8,11,0,IST,23,646
30981,2010-10-08 11:30:00+01:00,10/8/10,2010,10,8,11,30,IST,24,646
30982,2010-10-08 12:00:00+01:00,10/8/10,2010,10,8,12,0,IST,25,646
30983,2010-10-08 12:30:00+01:00,10/8/10,2010,10,8,12,30,IST,26,646
30984,2010-10-08 13:00:00+01:00,10/8/10,2010,10,8,13,0,IST,27,646
30985,2010-10-08 13:30:00+01:00,10/8/10,2010,10,8,13,30,IST,28,646
30986,2010-10-08 14:00:00+01:00,10/8/10,2010,10,8,14,0,IST,29,646
30987,2010-10-08 14:30:00+01:00,10/8/10,2010,10,8,14,30,IST,30,646
30988,2010-10-08 15:00:00+01:00,10/8/10,2010,10,8,15,0,IST,31,646
30989,2010-10-08 15:30:00+01:00,10/8/10,2010,10,8,15,30,IST,32,646
30990,2010-10-08 16:00:00+01:00,10/8/10,2010,10,8,16,0,IST,33,646
30991,2010-10-08 16:30:00+01:00,10/8/10,2010,10,8,16,30,IST,34,646
30992,2010-10-08 17:00:00+01:00,10/8/10,2010,10,8,17,0,IST,35,646
30993,2010-10-08 17:30:00+01:00,10/8/10,2010,10,8,17,30,IST,36,646
30994,2010-10-08 18:00:00+01:00,10/8/10,2010,10,8,18,0,IST,37,646
30995,2010-10-08 18:30:00+01:00,10/8/10,2010,10,8,18,30,IST,38,646
30996,2010-10-08 19:00:00+01:00,10/8/10,2010,10,8,19,0,IST,39,646
30997,2010-10-08 19:30:00+01:00,10/8/10,2010,10,8,19,30,IST,40,646
30998,2010-10-08 20:00:00+01:00,10/8/10,2010,10,8,20,0,IST,41,646
30999,2010-10-08 20:30:00+01:00,10/8/10,2010,10,8,20,30,IST,42,646
31000,2010-10-08 21:00:00+01:00,10/8/10,2010,10,8,21,0,IST,43,646
31001,2010-10-08 21:30:00+01:00,10/8/10,2010,10,8,21,30,IST,44,646
31002,2010-10-08 22:00:00+01:00,10/8/10,2010,10,8,22,0,IST,45,646
31003,2010-10-08 22:30:00+01:00,10/8/10,2010,10,8,22,30,IST,46,646
31004,2010-10-08 23:00:00+01:00,10/8/10,2010,10,8,23,0,IST,47,646
31005,2010-10-08 23:30:00+01:00,10/8/10,2010,10,8,23,30,IST,48,646
31006,2010-10-09 00:00:00+01:00,10/9/10,2010,10,9,0,0,IST,1,647
31007,2010-10-09 00:30:00+01:00,10/9/10,2010,10,9,0,30,IST,2,647
31008,2010-10-09 01:00:00+01:00,10/9/10,2010,10,9,1,0,IST,3,647
31009,2010-10-09 01:30:00+01:00,10/9/10,2010,10,9,1,30,IST,4,647
31010,2010-10-09 02:00:00+01:00,10/9/10,2010,10,9,2,0,IST,5,647
31011,2010-10-09 02:30:00+01:00,10/9/10,2010,10,9,2,30,IST,6,647
31012,2010-10-09 03:00:00+01:00,10/9/10,2010,10,9,3,0,IST,7,647
31013,2010-10-09 03:30:00+01:00,10/9/10,2010,10,9,3,30,IST,8,647
31014,2010-10-09 04:00:00+01:00,10/9/10,2010,10,9,4,0,IST,9,647
31015,2010-10-09 04:30:00+01:00,10/9/10,2010,10,9,4,30,IST,10,647
31016,2010-10-09 05:00:00+01:00,10/9/10,2010,10,9,5,0,IST,11,647
31017,2010-10-09 05:30:00+01:00,10/9/10,2010,10,9,5,30,IST,12,647
31018,2010-10-09 06:00:00+01:00,10/9/10,2010,10,9,6,0,IST,13,647
31019,2010-10-09 06:30:00+01:00,10/9/10,2010,10,9,6,30,IST,14,647
31020,2010-10-09 07:00:00+01:00,10/9/10,2010,10,9,7,0,IST,15,647
31021,2010-10-09 07:30:00+01:00,10/9/10,2010,10,9,7,30,IST,16,647
31022,2010-10-09 08:00:00+01:00,10/9/10,2010,10,9,8,0,IST,17,647
31023,2010-10-09 08:30:00+01:00,10/9/10,2010,10,9,8,30,IST,18,647
31024,2010-10-09 09:00:00+01:00,10/9/10,2010,10,9,9,0,IST,19,647
31025,2010-10-09 09:30:00+01:00,10/9/10,2010,10,9,9,30,IST,20,647
31026,2010-10-09 10:00:00+01:00,10/9/10,2010,10,9,10,0,IST,21,647
31027,2010-10-09 10:30:00+01:00,10/9/10,2010,10,9,10,30,IST,22,647
31028,2010-10-09 11:00:00+01:00,10/9/10,2010,10,9,11,0,IST,23,647
31029,2010-10-09 11:30:00+01:00,10/9/10,2010,10,9,11,30,IST,24,647
31030,2010-10-09 12:00:00+01:00,10/9/10,2010,10,9,12,0,IST,25,647
31031,2010-10-09 12:30:00+01:00,10/9/10,2010,10,9,12,30,IST,26,647
31032,2010-10-09 13:00:00+01:00,10/9/10,2010,10,9,13,0,IST,27,647
31033,2010-10-09 13:30:00+01:00,10/9/10,2010,10,9,13,30,IST,28,647
31034,2010-10-09 14:00:00+01:00,10/9/10,2010,10,9,14,0,IST,29,647
31035,2010-10-09 14:30:00+01:00,10/9/10,2010,10,9,14,30,IST,30,647
31036,2010-10-09 15:00:00+01:00,10/9/10,2010,10,9,15,0,IST,31,647
31037,2010-10-09 15:30:00+01:00,10/9/10,2010,10,9,15,30,IST,32,647
31038,2010-10-09 16:00:00+01:00,10/9/10,2010,10,9,16,0,IST,33,647
31039,2010-10-09 16:30:00+01:00,10/9/10,2010,10,9,16,30,IST,34,647
31040,2010-10-09 17:00:00+01:00,10/9/10,2010,10,9,17,0,IST,35,647
31041,2010-10-09 17:30:00+01:00,10/9/10,2010,10,9,17,30,IST,36,647
31042,2010-10-09 18:00:00+01:00,10/9/10,2010,10,9,18,0,IST,37,647
31043,2010-10-09 18:30:00+01:00,10/9/10,2010,10,9,18,30,IST,38,647
31044,2010-10-09 19:00:00+01:00,10/9/10,2010,10,9,19,0,IST,39,647
31045,2010-10-09 19:30:00+01:00,10/9/10,2010,10,9,19,30,IST,40,647
31046,2010-10-09 20:00:00+01:00,10/9/10,2010,10,9,20,0,IST,41,647
31047,2010-10-09 20:30:00+01:00,10/9/10,2010,10,9,20,30,IST,42,647
31048,2010-10-09 21:00:00+01:00,10/9/10,2010,10,9,21,0,IST,43,647
31049,2010-10-09 21:30:00+01:00,10/9/10,2010,10,9,21,30,IST,44,647
31050,2010-10-09 22:00:00+01:00,10/9/10,2010,10,9,22,0,IST,45,647
31051,2010-10-09 22:30:00+01:00,10/9/10,2010,10,9,22,30,IST,46,647
31052,2010-10-09 23:00:00+01:00,10/9/10,2010,10,9,23,0,IST,47,647
31053,2010-10-09 23:30:00+01:00,10/9/10,2010,10,9,23,30,IST,48,647
31054,2010-10-10 00:00:00+01:00,10/10/10,2010,10,10,0,0,IST,1,648
31055,2010-10-10 00:30:00+01:00,10/10/10,2010,10,10,0,30,IST,2,648
31056,2010-10-10 01:00:00+01:00,10/10/10,2010,10,10,1,0,IST,3,648
31057,2010-10-10 01:30:00+01:00,10/10/10,2010,10,10,1,30,IST,4,648
31058,2010-10-10 02:00:00+01:00,10/10/10,2010,10,10,2,0,IST,5,648
31059,2010-10-10 02:30:00+01:00,10/10/10,2010,10,10,2,30,IST,6,648
31060,2010-10-10 03:00:00+01:00,10/10/10,2010,10,10,3,0,IST,7,648
31061,2010-10-10 03:30:00+01:00,10/10/10,2010,10,10,3,30,IST,8,648
31062,2010-10-10 04:00:00+01:00,10/10/10,2010,10,10,4,0,IST,9,648
31063,2010-10-10 04:30:00+01:00,10/10/10,2010,10,10,4,30,IST,10,648
31064,2010-10-10 05:00:00+01:00,10/10/10,2010,10,10,5,0,IST,11,648
31065,2010-10-10 05:30:00+01:00,10/10/10,2010,10,10,5,30,IST,12,648
31066,2010-10-10 06:00:00+01:00,10/10/10,2010,10,10,6,0,IST,13,648
31067,2010-10-10 06:30:00+01:00,10/10/10,2010,10,10,6,30,IST,14,648
31068,2010-10-10 07:00:00+01:00,10/10/10,2010,10,10,7,0,IST,15,648
31069,2010-10-10 07:30:00+01:00,10/10/10,2010,10,10,7,30,IST,16,648
31070,2010-10-10 08:00:00+01:00,10/10/10,2010,10,10,8,0,IST,17,648
31071,2010-10-10 08:30:00+01:00,10/10/10,2010,10,10,8,30,IST,18,648
31072,2010-10-10 09:00:00+01:00,10/10/10,2010,10,10,9,0,IST,19,648
31073,2010-10-10 09:30:00+01:00,10/10/10,2010,10,10,9,30,IST,20,648
31074,2010-10-10 10:00:00+01:00,10/10/10,2010,10,10,10,0,IST,21,648
31075,2010-10-10 10:30:00+01:00,10/10/10,2010,10,10,10,30,IST,22,648
31076,2010-10-10 11:00:00+01:00,10/10/10,2010,10,10,11,0,IST,23,648
31077,2010-10-10 11:30:00+01:00,10/10/10,2010,10,10,11,30,IST,24,648
31078,2010-10-10 12:00:00+01:00,10/10/10,2010,10,10,12,0,IST,25,648
31079,2010-10-10 12:30:00+01:00,10/10/10,2010,10,10,12,30,IST,26,648
31080,2010-10-10 13:00:00+01:00,10/10/10,2010,10,10,13,0,IST,27,648
31081,2010-10-10 13:30:00+01:00,10/10/10,2010,10,10,13,30,IST,28,648
31082,2010-10-10 14:00:00+01:00,10/10/10,2010,10,10,14,0,IST,29,648
31083,2010-10-10 14:30:00+01:00,10/10/10,2010,10,10,14,30,IST,30,648
31084,2010-10-10 15:00:00+01:00,10/10/10,2010,10,10,15,0,IST,31,648
31085,2010-10-10 15:30:00+01:00,10/10/10,2010,10,10,15,30,IST,32,648
31086,2010-10-10 16:00:00+01:00,10/10/10,2010,10,10,16,0,IST,33,648
31087,2010-10-10 16:30:00+01:00,10/10/10,2010,10,10,16,30,IST,34,648
31088,2010-10-10 17:00:00+01:00,10/10/10,2010,10,10,17,0,IST,35,648
31089,2010-10-10 17:30:00+01:00,10/10/10,2010,10,10,17,30,IST,36,648
31090,2010-10-10 18:00:00+01:00,10/10/10,2010,10,10,18,0,IST,37,648
31091,2010-10-10 18:30:00+01:00,10/10/10,2010,10,10,18,30,IST,38,648
31092,2010-10-10 19:00:00+01:00,10/10/10,2010,10,10,19,0,IST,39,648
31093,2010-10-10 19:30:00+01:00,10/10/10,2010,10,10,19,30,IST,40,648
31094,2010-10-10 20:00:00+01:00,10/10/10,2010,10,10,20,0,IST,41,648
31095,2010-10-10 20:30:00+01:00,10/10/10,2010,10,10,20,30,IST,42,648
31096,2010-10-10 21:00:00+01:00,10/10/10,2010,10,10,21,0,IST,43,648
31097,2010-10-10 21:30:00+01:00,10/10/10,2010,10,10,21,30,IST,44,648
31098,2010-10-10 22:00:00+01:00,10/10/10,2010,10,10,22,0,IST,45,648
31099,2010-10-10 22:30:00+01:00,10/10/10,2010,10,10,22,30,IST,46,648
31100,2010-10-10 23:00:00+01:00,10/10/10,2010,10,10,23,0,IST,47,648
31101,2010-10-10 23:30:00+01:00,10/10/10,2010,10,10,23,30,IST,48,648
31102,2010-10-11 00:00:00+01:00,10/11/10,2010,10,11,0,0,IST,1,649
31103,2010-10-11 00:30:00+01:00,10/11/10,2010,10,11,0,30,IST,2,649
31104,2010-10-11 01:00:00+01:00,10/11/10,2010,10,11,1,0,IST,3,649
31105,2010-10-11 01:30:00+01:00,10/11/10,2010,10,11,1,30,IST,4,649
31106,2010-10-11 02:00:00+01:00,10/11/10,2010,10,11,2,0,IST,5,649
31107,2010-10-11 02:30:00+01:00,10/11/10,2010,10,11,2,30,IST,6,649
31108,2010-10-11 03:00:00+01:00,10/11/10,2010,10,11,3,0,IST,7,649
31109,2010-10-11 03:30:00+01:00,10/11/10,2010,10,11,3,30,IST,8,649
31110,2010-10-11 04:00:00+01:00,10/11/10,2010,10,11,4,0,IST,9,649
31111,2010-10-11 04:30:00+01:00,10/11/10,2010,10,11,4,30,IST,10,649
31112,2010-10-11 05:00:00+01:00,10/11/10,2010,10,11,5,0,IST,11,649
31113,2010-10-11 05:30:00+01:00,10/11/10,2010,10,11,5,30,IST,12,649
31114,2010-10-11 06:00:00+01:00,10/11/10,2010,10,11,6,0,IST,13,649
31115,2010-10-11 06:30:00+01:00,10/11/10,2010,10,11,6,30,IST,14,649
31116,2010-10-11 07:00:00+01:00,10/11/10,2010,10,11,7,0,IST,15,649
31117,2010-10-11 07:30:00+01:00,10/11/10,2010,10,11,7,30,IST,16,649
31118,2010-10-11 08:00:00+01:00,10/11/10,2010,10,11,8,0,IST,17,649
31119,2010-10-11 08:30:00+01:00,10/11/10,2010,10,11,8,30,IST,18,649
31120,2010-10-11 09:00:00+01:00,10/11/10,2010,10,11,9,0,IST,19,649
31121,2010-10-11 09:30:00+01:00,10/11/10,2010,10,11,9,30,IST,20,649
31122,2010-10-11 10:00:00+01:00,10/11/10,2010,10,11,10,0,IST,21,649
31123,2010-10-11 10:30:00+01:00,10/11/10,2010,10,11,10,30,IST,22,649
31124,2010-10-11 11:00:00+01:00,10/11/10,2010,10,11,11,0,IST,23,649
31125,2010-10-11 11:30:00+01:00,10/11/10,2010,10,11,11,30,IST,24,649
31126,2010-10-11 12:00:00+01:00,10/11/10,2010,10,11,12,0,IST,25,649
31127,2010-10-11 12:30:00+01:00,10/11/10,2010,10,11,12,30,IST,26,649
31128,2010-10-11 13:00:00+01:00,10/11/10,2010,10,11,13,0,IST,27,649
31129,2010-10-11 13:30:00+01:00,10/11/10,2010,10,11,13,30,IST,28,649
31130,2010-10-11 14:00:00+01:00,10/11/10,2010,10,11,14,0,IST,29,649
31131,2010-10-11 14:30:00+01:00,10/11/10,2010,10,11,14,30,IST,30,649
31132,2010-10-11 15:00:00+01:00,10/11/10,2010,10,11,15,0,IST,31,649
31133,2010-10-11 15:30:00+01:00,10/11/10,2010,10,11,15,30,IST,32,649
31134,2010-10-11 16:00:00+01:00,10/11/10,2010,10,11,16,0,IST,33,649
31135,2010-10-11 16:30:00+01:00,10/11/10,2010,10,11,16,30,IST,34,649
31136,2010-10-11 17:00:00+01:00,10/11/10,2010,10,11,17,0,IST,35,649
31137,2010-10-11 17:30:00+01:00,10/11/10,2010,10,11,17,30,IST,36,649
31138,2010-10-11 18:00:00+01:00,10/11/10,2010,10,11,18,0,IST,37,649
31139,2010-10-11 18:30:00+01:00,10/11/10,2010,10,11,18,30,IST,38,649
31140,2010-10-11 19:00:00+01:00,10/11/10,2010,10,11,19,0,IST,39,649
31141,2010-10-11 19:30:00+01:00,10/11/10,2010,10,11,19,30,IST,40,649
31142,2010-10-11 20:00:00+01:00,10/11/10,2010,10,11,20,0,IST,41,649
31143,2010-10-11 20:30:00+01:00,10/11/10,2010,10,11,20,30,IST,42,649
31144,2010-10-11 21:00:00+01:00,10/11/10,2010,10,11,21,0,IST,43,649
